No	Group	SubjectID	ItemID	ResponseText	ItemNo	ItemText
1925	Level2	K2002	t040	подходит	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1926	Level2	K2003	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1927	Level2	K2004	t040	подходит	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1928	Level2	K2005	t040	подплавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1929	Level2	K2006	t040	придёт	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1930	Level2	K2007	t040	доедет	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1931	Level2	K2008	t040	плавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1932	Level2	K2009	t040	подезжает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1933	Level2	K2010	t040	подъедет	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1934	Level2	K2011	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1935	Level2	K2012	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1936	Level2	K2013	t040	доходит	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1937	Level2	K2014	t040	идут	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1938	Level2	K2015	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1939	Level2	K2016	t040	-	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1940	Level2	K2017	t040	приходит	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1941	Level2	K2018	t040	подплавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1942	Level2	K2019	t040	подплыть	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1943	Level2	K2020	t040	приедет	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1944	Level2	K2021	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1945	Level2	K2022	t040	подходет	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1946	Level2	K2023	t040	подплывёт	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
1948	Level2	K2001	t041	входить	17	Сейчас кошка _______________ в сад.
1949	Level2	K2002	t041	входит	17	Сейчас кошка _______________ в сад.
1950	Level2	K2003	t041	входит	17	Сейчас кошка _______________ в сад.
1951	Level2	K2004	t041	вошла	17	Сейчас кошка _______________ в сад.
1952	Level2	K2005	t041	войдёт	17	Сейчас кошка _______________ в сад.
1953	Level2	K2006	t041	воидёт	17	Сейчас кошка _______________ в сад.
1954	Level2	K2007	t041	ходит	17	Сейчас кошка _______________ в сад.
1955	Level2	K2008	t041	входит	17	Сейчас кошка _______________ в сад.
1956	Level2	K2009	t041	войдёт	17	Сейчас кошка _______________ в сад.
1957	Level2	K2010	t041	вбежит	17	Сейчас кошка _______________ в сад.
1958	Level2	K2011	t041	войдет	17	Сейчас кошка _______________ в сад.
1959	Level2	K2012	t041	въходит	17	Сейчас кошка _______________ в сад.
1960	Level2	K2013	t041	входит	17	Сейчас кошка _______________ в сад.
1961	Level2	K2014	t041	идёт	17	Сейчас кошка _______________ в сад.
1962	Level2	K2015	t041	входит	17	Сейчас кошка _______________ в сад.
1963	Level2	K2016	t041	входит	17	Сейчас кошка _______________ в сад.
1964	Level2	K2017	t041	входит	17	Сейчас кошка _______________ в сад.
1965	Level2	K2018	t041	входит	17	Сейчас кошка _______________ в сад.
1966	Level2	K2019	t041	вошла	17	Сейчас кошка _______________ в сад.
1967	Level2	K2020	t041	войдёт	17	Сейчас кошка _______________ в сад.
1968	Level2	K2021	t041	входит	17	Сейчас кошка _______________ в сад.
1969	Level2	K2022	t041	идёт	17	Сейчас кошка _______________ в сад.
1970	Level2	K2023	t041	вошла	17	Сейчас кошка _______________ в сад.
1972	Level2	K2001	t042	подбегать	18	Он _____________ к финишу первым.
1973	Level2	K2002	t042	пришёл	18	Он _____________ к финишу первым.
1974	Level2	K2003	t042	пришёл	18	Он _____________ к финишу первым.
1975	Level2	K2004	t042	подошёл	18	Он _____________ к финишу первым.
1976	Level2	K2005	t042	приходил	18	Он _____________ к финишу первым.
1977	Level2	K2006	t042	прибежит	18	Он _____________ к финишу первым.
1978	Level2	K2007	t042	-	18	Он _____________ к финишу первым.
