No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	ResponsePath	ResponseManner	ResponseDirection	ResponseAspect	PathY	MannerY	DirectionY	AspectY
1911	Level2	K2012	22.0	28.0	M	72.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	прйдете	MotionVerb	pri	walk	-	pf	1	1	1	1
1912	Level2	K2013	22.0	31.0	M	60.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	ездили	MotionVerb	-	ride	multi	impf	0	0	0	0
1913	Level2	K2014	22.0	22.0	F	32.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пошли	MotionVerb	po	walk	-	pf	0	1	1	1
1914	Level2	K2015	22.0	20.0	M	20.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1915	Level2	K2016	21.0	34.0	F	36.0	9.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1916	Level2	K2017	21.0	20.0	F	20.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1917	Level2	K2018	21.0	22.0	M	24.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1918	Level2	K2019	20.0	29.0	M	48.0	12.0	t039	пришли	PathItem	pri	walk	-	pf	приходили	MotionVerb	pri	walk	-	impf	1	1	1	0
1919	Level2	K2020	20.0	29.0	F	120.0	12.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1920	Level2	K2021	20.0	25.0	F	96.0	12.0	t039	пришли	PathItem	pri	walk	-	pf	прийдут	MotionVerb	pri	walk	-	pf	1	1	1	1
1921	Level2	K2022	32.0	40.0	F	108.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1922	Level2	K2023	31.0	33.0	F	216.0	0.0	t039	пришли	PathItem	pri	walk	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	1	1	1
1924	Level2	K2001	30.0	29.0	F	72.0	0.0	t040	подходит	filler	pod	walk	-	impf	подплывать	MotionVerb	pod	swim	-	impf	1	0	1	1
1925	Level2	K2002	29.0	33.0	F	180.0	12.0	t040	подходит	filler	pod	walk	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	1	1	1
1926	Level2	K2003	27.0	26.0	M	72.0	12.0	t040	подходит	filler	pod	walk	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	0	1	1
1927	Level2	K2004	27.0	33.0	F	60.0	12.0	t040	подходит	filler	pod	walk	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	1	1	1
1928	Level2	K2005	24.0	23.0	F	120.0	48.0	t040	подходит	filler	pod	walk	-	impf	подплавает	MotionVerb	pod	swim	-	impf	1	0	1	1
1929	Level2	K2006	24.0	29.0	F	120.0	12.0	t040	подходит	filler	pod	walk	-	impf	придёт	MotionVerb	pri	walk	-	pf	0	1	1	0
1930	Level2	K2007	24.0	21.0	F	20.0	0.0	t040	подходит	filler	pod	walk	-	impf	доедет	MotionVerb	do	ride	-	pf	0	0	1	0
1931	Level2	K2008	23.0	24.0	M	24.0	0.0	t040	подходит	filler	pod	walk	-	impf	плавает	MotionVerb	-	swim	multi	impf	0	0	0	1
1932	Level2	K2009	23.0	22.0	M	20.0	0.0	t040	подходит	filler	pod	walk	-	impf	подезжает	MotionVerb	pod	ride	-	impf	1	0	1	1
1933	Level2	K2010	23.0	19.0	M	36.0	0.0	t040	подходит	filler	pod	walk	-	impf	подъедет	MotionVerb	pod	ride	-	pf	1	0	1	0
1934	Level2	K2011	22.0	25.0	F	60.0	4.0	t040	подходит	filler	pod	walk	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	0	1	1
1935	Level2	K2012	22.0	28.0	M	72.0	0.0	t040	подходит	filler	pod	walk	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	0	1	1
1936	Level2	K2013	22.0	31.0	M	60.0	0.0	t040	подходит	filler	pod	walk	-	impf	доходит	MotionVerb	do	walk	-	impf	0	1	1	1
1937	Level2	K2014	22.0	22.0	F	32.0	0.0	t040	подходит	filler	pod	walk	-	impf	идут	MotionVerb	-	walk	uni	impf	0	1	0	1
1938	Level2	K2015	22.0	20.0	M	20.0	0.0	t040	подходит	filler	pod	walk	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	0	1	1
1939	Level2	K2016	21.0	34.0	F	36.0	9.0	t040	подходит	filler	pod	walk	-	impf	-	Empty	x	x	x	x	0	0	0	0
1940	Level2	K2017	21.0	20.0	F	20.0	0.0	t040	подходит	filler	pod	walk	-	impf	приходит	MotionVerb	pri	walk	-	impf	0	1	1	1
1941	Level2	K2018	21.0	22.0	M	24.0	0.0	t040	подходит	filler	pod	walk	-	impf	подплавает	MotionVerb	pod	swim	-	impf	1	0	1	1
1942	Level2	K2019	20.0	29.0	M	48.0	12.0	t040	подходит	filler	pod	walk	-	impf	подплыть	MotionVerb	pod	swim	-	pf	1	0	1	0
1943	Level2	K2020	20.0	29.0	F	120.0	12.0	t040	подходит	filler	pod	walk	-	impf	приедет	MotionVerb	pri	ride	-	pf	0	0	1	0
1944	Level2	K2021	20.0	25.0	F	96.0	12.0	t040	подходит	filler	pod	walk	-	impf	подплывает	MotionVerb	pod	swim	-	impf	1	0	1	1
1945	Level2	K2022	32.0	40.0	F	108.0	0.0	t040	подходит	filler	pod	walk	-	impf	подходет	MotionVerb	pod	walk	-	impf	1	1	1	1
1946	Level2	K2023	31.0	33.0	F	216.0	0.0	t040	подходит	filler	pod	walk	-	impf	подплывёт	MotionVerb	pod	swim	-	pf	1	0	1	0
1948	Level2	K2001	30.0	29.0	F	72.0	0.0	t041	входит	PathItem	v	walk	-	impf	входить	MotionVerb	v	walk	-	impf	1	1	1	1
1949	Level2	K2002	29.0	33.0	F	180.0	12.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1950	Level2	K2003	27.0	26.0	M	72.0	12.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1951	Level2	K2004	27.0	33.0	F	60.0	12.0	t041	входит	PathItem	v	walk	-	impf	вошла	MotionVerb	v	walk	-	pf	1	1	1	0
1952	Level2	K2005	24.0	23.0	F	120.0	48.0	t041	входит	PathItem	v	walk	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	1	1	0
1953	Level2	K2006	24.0	29.0	F	120.0	12.0	t041	входит	PathItem	v	walk	-	impf	воидёт	MotionVerb	v	walk	-	pf	1	1	1	0
1954	Level2	K2007	24.0	21.0	F	20.0	0.0	t041	входит	PathItem	v	walk	-	impf	ходит	MotionVerb	-	walk	multi	impf	0	1	0	1
1955	Level2	K2008	23.0	24.0	M	24.0	0.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1956	Level2	K2009	23.0	22.0	M	20.0	0.0	t041	входит	PathItem	v	walk	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	1	1	0
1957	Level2	K2010	23.0	19.0	M	36.0	0.0	t041	входит	PathItem	v	walk	-	impf	вбежит	MotionVerb	v	run	-	pf	1	0	1	0
1958	Level2	K2011	22.0	25.0	F	60.0	4.0	t041	входит	PathItem	v	walk	-	impf	войдет	MotionVerb	v	walk	-	pf	1	1	1	0
1959	Level2	K2012	22.0	28.0	M	72.0	0.0	t041	входит	PathItem	v	walk	-	impf	въходит	MotionVerb	v	walk	-	impf	1	1	1	1
1960	Level2	K2013	22.0	31.0	M	60.0	0.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1961	Level2	K2014	22.0	22.0	F	32.0	0.0	t041	входит	PathItem	v	walk	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	1
1962	Level2	K2015	22.0	20.0	M	20.0	0.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1963	Level2	K2016	21.0	34.0	F	36.0	9.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1964	Level2	K2017	21.0	20.0	F	20.0	0.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1965	Level2	K2018	21.0	22.0	M	24.0	0.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1966	Level2	K2019	20.0	29.0	M	48.0	12.0	t041	входит	PathItem	v	walk	-	impf	вошла	MotionVerb	v	walk	-	pf	1	1	1	0
1967	Level2	K2020	20.0	29.0	F	120.0	12.0	t041	входит	PathItem	v	walk	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	1	1	0
1968	Level2	K2021	20.0	25.0	F	96.0	12.0	t041	входит	PathItem	v	walk	-	impf	входит	MotionVerb	v	walk	-	impf	1	1	1	1
1969	Level2	K2022	32.0	40.0	F	108.0	0.0	t041	входит	PathItem	v	walk	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	1
1970	Level2	K2023	31.0	33.0	F	216.0	0.0	t041	входит	PathItem	v	walk	-	impf	вошла	MotionVerb	v	walk	-	pf	1	1	1	0
1972	Level2	K2001	30.0	29.0	F	72.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	подбегать	MotionVerb	pod	run	-	impf	0	1	1	0
1973	Level2	K2002	29.0	33.0	F	180.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1974	Level2	K2003	27.0	26.0	M	72.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1975	Level2	K2004	27.0	33.0	F	60.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	подошёл	MotionVerb	pod	walk	-	pf	0	0	1	1
1976	Level2	K2005	24.0	23.0	F	120.0	48.0	t042	прибежал	PathItem	pri	run	-	pf	приходил	MotionVerb	pri	walk	-	impf	1	0	1	0
1977	Level2	K2006	24.0	29.0	F	120.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	прибежит	MotionVerb	pri	run	-	pf	1	1	1	1
1978	Level2	K2007	24.0	21.0	F	20.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	-	Empty	x	x	x	x	0	0	0	0
1979	Level2	K2008	23.0	24.0	M	24.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1980	Level2	K2009	23.0	22.0	M	20.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	подбежал	MotionVerb	pod	run	-	pf	0	1	1	1
1981	Level2	K2010	23.0	19.0	M	36.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	прибегал	MotionVerb	pri	run	-	impf	1	1	1	0
1982	Level2	K2011	22.0	25.0	F	60.0	4.0	t042	прибежал	PathItem	pri	run	-	pf	добежал	MotionVerb	do	run	-	pf	0	1	1	1
1983	Level2	K2012	22.0	28.0	M	72.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	подбегает	MotionVerb	pod	run	-	impf	0	1	1	0
1984	Level2	K2013	22.0	31.0	M	60.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	прибежал	MotionVerb	pri	run	-	pf	1	1	1	1
1985	Level2	K2014	22.0	22.0	F	32.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	0
1986	Level2	K2015	22.0	20.0	M	20.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	пробежит	MotionVerb	pro	run	-	pf	0	1	1	1
1987	Level2	K2016	21.0	34.0	F	36.0	9.0	t042	прибежал	PathItem	pri	run	-	pf	-	Empty	x	x	x	x	0	0	0	0
1988	Level2	K2017	21.0	20.0	F	20.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1989	Level2	K2018	21.0	22.0	M	24.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1990	Level2	K2019	20.0	29.0	M	48.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	прибежал	MotionVerb	pri	run	-	pf	1	1	1	1
1991	Level2	K2020	20.0	29.0	F	120.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	прибегал	MotionVerb	pri	run	-	impf	1	1	1	0
1992	Level2	K2021	20.0	25.0	F	96.0	12.0	t042	прибежал	PathItem	pri	run	-	pf	прибежал	MotionVerb	pri	run	-	pf	1	1	1	1
1993	Level2	K2022	32.0	40.0	F	108.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	пришёл	MotionVerb	pri	walk	-	pf	1	0	1	1
1994	Level2	K2023	31.0	33.0	F	216.0	0.0	t042	прибежал	PathItem	pri	run	-	pf	подбежал	MotionVerb	pod	run	-	pf	0	1	1	1
1996	Level2	K2001	30.0	29.0	F	72.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	прилететь	MotionVerb	pri	fly	-	pf	1	1	1	1
1997	Level2	K2002	29.0	33.0	F	180.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетит	MotionVerb	pri	fly	-	pf	1	1	1	1
1998	Level2	K2003	27.0	26.0	M	72.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетел	MotionVerb	pri	fly	-	pf	1	1	1	1
1999	Level2	K2004	27.0	33.0	F	60.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	улетает	MotionVerb	u	fly	-	impf	0	1	1	0
2000	Level2	K2005	24.0	23.0	F	120.0	48.0	t043	прилетел	PathItem	pri	fly	-	pf	улетёт	MotionVerb	u	fly	-	pf	0	1	1	1
2001	Level2	K2006	24.0	29.0	F	120.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетил	MotionVerb	pri	fly	-	pf	1	1	1	1
2002	Level2	K2007	24.0	21.0	F	20.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	приехал	MotionVerb	pri	ride	-	pf	1	0	1	1
2003	Level2	K2008	23.0	24.0	M	24.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	полетит	MotionVerb	po	fly	-	pf	0	1	1	1
2004	Level2	K2009	23.0	22.0	M	20.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	улетит	MotionVerb	u	fly	-	pf	0	1	1	1
2005	Level2	K2010	23.0	19.0	M	36.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	улетит	MotionVerb	u	fly	-	pf	0	1	1	1
2006	Level2	K2011	22.0	25.0	F	60.0	4.0	t043	прилетел	PathItem	pri	fly	-	pf	вошёл	MotionVerb	v	walk	-	pf	0	0	1	1
2007	Level2	K2012	22.0	28.0	M	72.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	приехал	MotionVerb	pri	ride	-	pf	1	0	1	1
2008	Level2	K2013	22.0	31.0	M	60.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетил	MotionVerb	pri	fly	-	pf	1	1	1	1
2009	Level2	K2014	22.0	22.0	F	32.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	приехал	MotionVerb	pri	ride	-	pf	1	0	1	1
2010	Level2	K2015	22.0	20.0	M	20.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетел	MotionVerb	pri	fly	-	pf	1	1	1	1
2011	Level2	K2016	21.0	34.0	F	36.0	9.0	t043	прилетел	PathItem	pri	fly	-	pf	-	Empty	x	x	x	x	0	0	0	0
2012	Level2	K2017	21.0	20.0	F	20.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	приехал	MotionVerb	pri	ride	-	pf	1	0	1	1
2013	Level2	K2018	21.0	22.0	M	24.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетит	MotionVerb	pri	fly	-	pf	1	1	1	1
2014	Level2	K2019	20.0	29.0	M	48.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	прилететь	MotionVerb	pri	fly	-	pf	1	1	1	1
2015	Level2	K2020	20.0	29.0	F	120.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	полетет	MotionVerb	po	fly	-	pf	0	1	1	1
2016	Level2	K2021	20.0	25.0	F	96.0	12.0	t043	прилетел	PathItem	pri	fly	-	pf	прилетил	MotionVerb	pri	fly	-	pf	1	1	1	1
2017	Level2	K2022	32.0	40.0	F	108.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	летит	MotionVerb	-	fly	uni	impf	0	1	0	0
2018	Level2	K2023	31.0	33.0	F	216.0	0.0	t043	прилетел	PathItem	pri	fly	-	pf	приземлел	OtherVerb	x	x	x	impf	0	0	0	0
2020	Level2	K2001	30.0	29.0	F	72.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вбегать	MotionVerb	v	run	-	impf	1	1	1	1
2021	Level2	K2002	29.0	33.0	F	180.0	12.0	t044	вбегают	PathItem	v	run	-	impf	выходят	MotionVerb	vy	walk	-	impf	0	0	1	1
2022	Level2	K2003	27.0	26.0	M	72.0	12.0	t044	вбегают	PathItem	v	run	-	impf	вбегают	MotionVerb	v	run	-	impf	1	1	1	1
2023	Level2	K2004	27.0	33.0	F	60.0	12.0	t044	вбегают	PathItem	v	run	-	impf	бегут	MotionVerb	-	run	uni	impf	0	1	0	1
2024	Level2	K2005	24.0	23.0	F	120.0	48.0	t044	вбегают	PathItem	v	run	-	impf	входят	MotionVerb	v	walk	-	impf	1	0	1	1
2025	Level2	K2006	24.0	29.0	F	120.0	12.0	t044	вбегают	PathItem	v	run	-	impf	добежат	MotionVerb	do	run	-	pf	0	1	1	0
2026	Level2	K2007	24.0	21.0	F	20.0	0.0	t044	вбегают	PathItem	v	run	-	impf	-	Empty	x	x	x	x	0	0	0	0
2027	Level2	K2008	23.0	24.0	M	24.0	0.0	t044	вбегают	PathItem	v	run	-	impf	побежали	MotionVerb	po	run	-	pf	0	1	1	0
2028	Level2	K2009	23.0	22.0	M	20.0	0.0	t044	вбегают	PathItem	v	run	-	impf	войдут	MotionVerb	v	walk	-	pf	1	0	1	0
2029	Level2	K2010	23.0	19.0	M	36.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вбегут	MotionVerb	v	run	-	pf	1	1	1	0
2030	Level2	K2011	22.0	25.0	F	60.0	4.0	t044	вбегают	PathItem	v	run	-	impf	выбежали	MotionVerb	vy	run	-	pf	0	1	1	0
2031	Level2	K2012	22.0	28.0	M	72.0	0.0	t044	вбегают	PathItem	v	run	-	impf	въбегают	MotionVerb	v	run	-	impf	1	1	1	1
2032	Level2	K2013	22.0	31.0	M	60.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вбежают	MotionVerb	v	run	-	pf	1	1	1	0
2033	Level2	K2014	22.0	22.0	F	32.0	0.0	t044	вбегают	PathItem	v	run	-	impf	идут	MotionVerb	-	walk	uni	impf	0	0	0	1
2034	Level2	K2015	22.0	20.0	M	20.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вбежали	MotionVerb	v	run	-	pf	1	1	1	0
2035	Level2	K2016	21.0	34.0	F	36.0	9.0	t044	вбегают	PathItem	v	run	-	impf	побежали	MotionVerb	po	run	-	pf	0	1	1	0
2036	Level2	K2017	21.0	20.0	F	20.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вошли	MotionVerb	v	walk	-	pf	1	0	1	0
2037	Level2	K2018	21.0	22.0	M	24.0	0.0	t044	вбегают	PathItem	v	run	-	impf	вбегают	MotionVerb	v	run	-	impf	1	1	1	1
2038	Level2	K2019	20.0	29.0	M	48.0	12.0	t044	вбегают	PathItem	v	run	-	impf	прибежать	MotionVerb	pri	run	-	pf	0	1	1	0
2039	Level2	K2020	20.0	29.0	F	120.0	12.0	t044	вбегают	PathItem	v	run	-	impf	побегают	MotionVerb	po	run	-	impf	0	1	1	1
2040	Level2	K2021	20.0	25.0	F	96.0	12.0	t044	вбегают	PathItem	v	run	-	impf	вбежает	MotionVerb	v	run	-	pf	1	1	1	0
2041	Level2	K2022	32.0	40.0	F	108.0	0.0	t044	вбегают	PathItem	v	run	-	impf	идут	MotionVerb	-	walk	uni	impf	0	0	0	1
2042	Level2	K2023	31.0	33.0	F	216.0	0.0	t044	вбегают	PathItem	v	run	-	impf	бежали	MotionVerb	-	run	uni	impf	0	1	0	1
2044	Level2	K2001	30.0	29.0	F	72.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	вплывать	MotionVerb	v	swim	-	impf	1	1	1	1
2045	Level2	K2002	29.0	33.0	F	180.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	плыла	MotionVerb	-	swim	uni	impf	0	1	0	1
2046	Level2	K2003	27.0	26.0	M	72.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	вплывает	MotionVerb	v	swim	-	impf	1	1	1	1
2047	Level2	K2004	27.0	33.0	F	60.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	вплыла	MotionVerb	v	swim	-	pf	1	1	1	0
2048	Level2	K2005	24.0	23.0	F	120.0	48.0	t045	вплывает	PathItem	v	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
2049	Level2	K2006	24.0	29.0	F	120.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	вплавает	MotionVerb	v	swim	-	impf	1	1	1	1
2050	Level2	K2007	24.0	21.0	F	20.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
2051	Level2	K2008	23.0	24.0	M	24.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	проходит	MotionVerb	pro	walk	-	impf	0	0	1	1
2052	Level2	K2009	23.0	22.0	M	20.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
2053	Level2	K2010	23.0	19.0	M	36.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	проедет	MotionVerb	pro	ride	-	pf	0	0	1	0
2054	Level2	K2011	22.0	25.0	F	60.0	4.0	t045	вплывает	PathItem	v	swim	-	impf	пывает	MotionVerb	-	swim	multi	impf	0	1	0	1
2055	Level2	K2012	22.0	28.0	M	72.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	плавает	MotionVerb	-	swim	multi	impf	0	1	0	1
2056	Level2	K2013	22.0	31.0	M	60.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	входит	MotionVerb	v	walk	-	impf	1	0	1	1
2057	Level2	K2014	22.0	22.0	F	32.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	плыт	MotionVerb	-	swim	uni	impf	0	1	0	1
2058	Level2	K2015	22.0	20.0	M	20.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	проплавает	MotionVerb	pro	swim	-	impf	0	1	1	1
2059	Level2	K2016	21.0	34.0	F	36.0	9.0	t045	вплывает	PathItem	v	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
2060	Level2	K2017	21.0	20.0	F	20.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	плавается	MotionVerb	-	swim	multi	impf	0	1	0	1
2061	Level2	K2018	21.0	22.0	M	24.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	вплывает	MotionVerb	v	swim	-	impf	1	1	1	1
2062	Level2	K2019	20.0	29.0	M	48.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	подплыть	MotionVerb	pod	swim	-	pf	0	1	1	0
2063	Level2	K2020	20.0	29.0	F	120.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	0	1	0
2064	Level2	K2021	20.0	25.0	F	96.0	12.0	t045	вплывает	PathItem	v	swim	-	impf	вплывает	MotionVerb	v	swim	-	impf	1	1	1	1
2065	Level2	K2022	32.0	40.0	F	108.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
2066	Level2	K2023	31.0	33.0	F	216.0	0.0	t045	вплывает	PathItem	v	swim	-	impf	воплывал	MotionVerb	v	swim	-	impf	1	1	1	1
2068	Level2	K2001	30.0	29.0	F	72.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	приехать	MotionVerb	pri	ride	-	pf	1	1	1	1
2069	Level2	K2002	29.0	33.0	F	180.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	идём	MotionVerb	-	walk	uni	impf	0	0	0	0
2070	Level2	K2003	27.0	26.0	M	72.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	приехали	MotionVerb	pri	ride	-	pf	1	1	1	1
2071	Level2	K2004	27.0	33.0	F	60.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	проедем	MotionVerb	pro	ride	-	pf	0	1	1	1
2072	Level2	K2005	24.0	23.0	F	120.0	48.0	t046	приехали	PathItem	pri	ride	-	pf	остановимся	OtherVerb	x	x	x	pf	0	0	0	1
2073	Level2	K2006	24.0	29.0	F	120.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	приехали	MotionVerb	pri	ride	-	pf	1	1	1	1
2074	Level2	K2007	24.0	21.0	F	20.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	поедем	MotionVerb	po	ride	-	pf	0	1	1	1
2075	Level2	K2008	23.0	24.0	M	24.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	пришли	MotionVerb	pri	walk	-	pf	1	0	1	1
2076	Level2	K2009	23.0	22.0	M	20.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	едем	MotionVerb	-	ride	uni	impf	0	1	0	0
2077	Level2	K2010	23.0	19.0	M	36.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	проедут	MotionVerb	pro	ride	-	pf	0	1	1	1
2078	Level2	K2011	22.0	25.0	F	60.0	4.0	t046	приехали	PathItem	pri	ride	-	pf	пойдём	MotionVerb	po	walk	-	pf	0	0	1	1
2079	Level2	K2012	22.0	28.0	M	72.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	приехали	MotionVerb	pri	ride	-	pf	1	1	1	1
2080	Level2	K2013	22.0	31.0	M	60.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	приезжают	MotionVerb	pri	ride	-	impf	1	1	1	0
2081	Level2	K2014	22.0	22.0	F	32.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	приехали	MotionVerb	pri	ride	-	pf	1	1	1	1
2082	Level2	K2015	22.0	20.0	M	20.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	обезжаем	MotionVerb	ob	ride	-	impf	0	1	1	0
2083	Level2	K2016	21.0	34.0	F	36.0	9.0	t046	приехали	PathItem	pri	ride	-	pf	доехали	MotionVerb	do	ride	-	pf	0	1	1	1
2084	Level2	K2017	21.0	20.0	F	20.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	поедут	MotionVerb	po	ride	-	pf	0	1	1	1
2085	Level2	K2018	21.0	22.0	M	24.0	0.0	t046	приехали	PathItem	pri	ride	-	pf	придём	MotionVerb	pri	walk	-	pf	1	0	1	1
2086	Level2	K2019	20.0	29.0	M	48.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	ездим	MotionVerb	-	ride	multi	impf	0	1	0	0
2087	Level2	K2020	20.0	29.0	F	120.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	ведим	MotionVerb	v	ride	-	pf	0	1	1	1
2088	Level2	K2021	20.0	25.0	F	96.0	12.0	t046	приехали	PathItem	pri	ride	-	pf	входим	MotionVerb	v	walk	-	impf	0	0	1	0
